occurrenceID	institutionCode	year	month	day	eventID	time_start_utc	time_start_utc_text	time_stop_utc	time_stop_utc_text	Sea State (BF)	Cloud cover (%)	Vessel speed (nm)	latitude_start_degree	latitude_start_decimal_minute	longitude_start_degree	longitude_start_decimal_minute	latitude_stop_degree	latitude_stop_decimal_minute	longitude_stop_degree	longitude_stop_decimal_minute	geodeticDatum	vernacularName	individualCount	verbatimIdentification	verbatimScientificName	identificationQualifier	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	waterBody	higherGeographyID	basisOfRecord	recordedBy	recordedByID	eventRemarks	locality	verbatimLocality	remark	reportedWeather	identificationRemarks	occurrenceStatus	samplingProtocol	time_start	time_stop	eventTime	eventDate	decimalLatitude_start	decimalLongitude_start	decimalLatitude_end	decimalLongitude_end	footprintWKT	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
142	ULB - EMC2	2023	2	14	TOPP_23	4.00	04:00:00	4.30	04:30:00	3	100		60	15.48	65	46.86	60	18.59	65	45.21	EPSG:4326	Prion sp.	11	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:00	04:30	04:00Z/04:30Z	2023-02-14	-59.742	-64.219	-59.6902	-64.2465	LINESTRING (-64.2190 -59.7420, -64.2465 -59.6902)	-64.2327	-59.7161	2984
143	ULB - EMC2	2023	2	14	TOPP_23	4.00	04:00:00	4.30	04:30:00	3	100		60	15.48	65	46.86	60	18.59	65	45.21	EPSG:4326	Wilson's Storm-petrel	1	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:00	04:30	04:00Z/04:30Z	2023-02-14	-59.742	-64.219	-59.6902	-64.2465	LINESTRING (-64.2190 -59.7420, -64.2465 -59.6902)	-64.2327	-59.7161	2984
144	ULB - EMC2	2023	2	14	TOPP_23	4.00	04:00:00	4.30	04:30:00	3	100		60	15.48	65	46.86	60	18.59	65	45.21	EPSG:4326	Black-bellied Storm-petrel	1	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:00	04:30	04:00Z/04:30Z	2023-02-14	-59.742	-64.219	-59.6902	-64.2465	LINESTRING (-64.2190 -59.7420, -64.2465 -59.6902)	-64.2327	-59.7161	2984
145	ULB - EMC2	2023	2	14	TOPP_24	4.30	04:30:00	5.00	05:00:00	3	100		60	18.59	65	45.21	60	21.59	65	43.21	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-59.6902	-64.2465	-59.6402	-64.2798	LINESTRING (-64.2465 -59.6902, -64.2798 -59.6402)	-64.2631	-59.6652	2936
146	ULB - EMC2	2023	2	14	TOPP_24	4.30	04:30:00	5.00	05:00:00	3	100		60	18.59	65	45.21	60	21.59	65	43.21	EPSG:4326	Soft-plumaged Petrel	2	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-59.6902	-64.2465	-59.6402	-64.2798	LINESTRING (-64.2465 -59.6902, -64.2798 -59.6402)	-64.2631	-59.6652	2936
147	ULB - EMC2	2023	2	14	TOPP_24	4.30	04:30:00	5.00	05:00:00	3	100		60	18.59	65	45.21	60	21.59	65	43.21	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-59.6902	-64.2465	-59.6402	-64.2798	LINESTRING (-64.2465 -59.6902, -64.2798 -59.6402)	-64.2631	-59.6652	2936
148	ULB - EMC2	2023	2	14	TOPP_24	4.30	04:30:00	5.00	05:00:00	3	100		60	18.59	65	45.21	60	21.59	65	43.21	EPSG:4326	Antarctic Prion	4	Pachyptila desolata	Pachyptila desolata		urn:lsid:marinespecies.org:taxname:212649	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	desolata	(Gmelin, 1789)	Pachyptila desolata (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-59.6902	-64.2465	-59.6402	-64.2798	LINESTRING (-64.2465 -59.6902, -64.2798 -59.6402)	-64.2631	-59.6652	2936
149	ULB - EMC2	2023	2	14	TOPP_25	5.00	05:00:00	5.30	05:30:00	3	100		60	21.59	65	43.21	60	24.82	65	40.94	EPSG:4326	Soft-plumaged Petrel	3	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:00	05:30	05:00Z/05:30Z	2023-02-14	-59.6402	-64.2798	-59.5863	-64.3177	LINESTRING (-64.2798 -59.6402, -64.3177 -59.5863)	-64.2987	-59.6133	3184
150	ULB - EMC2	2023	2	14	TOPP_25	5.00	05:00:00	5.30	05:30:00	3	100		60	21.59	65	43.21	60	24.82	65	40.94	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:00	05:30	05:00Z/05:30Z	2023-02-14	-59.6402	-64.2798	-59.5863	-64.3177	LINESTRING (-64.2798 -59.6402, -64.3177 -59.5863)	-64.2987	-59.6133	3184
151	ULB - EMC2	2023	2	14	TOPP_25	5.00	05:00:00	5.30	05:30:00	3	100		60	21.59	65	43.21	60	24.82	65	40.94	EPSG:4326	Diving Petrel sp.	1	Pelecanoides sp.	Pelecanoides	sp.	urn:lsid:marinespecies.org:taxname:225749	Animalia	Chordata	Aves	Procellariiformes	Pelecanoididae	Pelecanoides		Lacepède, 1799	Pelecanoides Lacepède, 1799	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:00	05:30	05:00Z/05:30Z	2023-02-14	-59.6402	-64.2798	-59.5863	-64.3177	LINESTRING (-64.2798 -59.6402, -64.3177 -59.5863)	-64.2987	-59.6133	3184
152	ULB - EMC2	2023	2	14	TOPP_25	5.00	05:00:00	5.30	05:30:00	3	100		60	21.59	65	43.21	60	24.82	65	40.94	EPSG:4326	Wilson's Storm-petrel	2	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:00	05:30	05:00Z/05:30Z	2023-02-14	-59.6402	-64.2798	-59.5863	-64.3177	LINESTRING (-64.2798 -59.6402, -64.3177 -59.5863)	-64.2987	-59.6133	3184
153	ULB - EMC2	2023	2	14	TOPP_26	5.30	05:30:00	6.00	06:00:00	3	90		60	24.82	65	40.94	60	28.48	65	27.73	EPSG:4326	Antarctic Prion	4	Pachyptila desolata	Pachyptila desolata		urn:lsid:marinespecies.org:taxname:212649	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	desolata	(Gmelin, 1789)	Pachyptila desolata (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:30	06:00	05:30Z/06:00Z	2023-02-14	-59.5863	-64.3177	-59.5253	-64.5378	LINESTRING (-64.3177 -59.5863, -64.5378 -59.5253)	-64.4278	-59.5558	7077
154	ULB - EMC2	2023	2	14	TOPP_26	5.30	05:30:00	6.00	06:00:00	3	90		60	24.82	65	40.94	60	28.48	65	27.73	EPSG:4326	Blue Petrel	1	Halobaena caerulea	Halobaena caerulea		urn:lsid:marinespecies.org:taxname:212645	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Halobaena	caerulea	(Gmelin, 1789)	Halobaena caerulea (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:30	06:00	05:30Z/06:00Z	2023-02-14	-59.5863	-64.3177	-59.5253	-64.5378	LINESTRING (-64.3177 -59.5863, -64.5378 -59.5253)	-64.4278	-59.5558	7077
155	ULB - EMC2	2023	2	14	TOPP_26	5.30	05:30:00	6.00	06:00:00	3	90		60	24.82	65	40.94	60	28.48	65	27.73	EPSG:4326	Prion sp.	5	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	05:30	06:00	05:30Z/06:00Z	2023-02-14	-59.5863	-64.3177	-59.5253	-64.5378	LINESTRING (-64.3177 -59.5863, -64.5378 -59.5253)	-64.4278	-59.5558	7077
165	ULB - EMC2	2023	2	14	TOPP_27	10.00	10:00:00						61	2.84	65	11.14					EPSG:4326	Southern Bottlenose Whale 	1	Hyperoodon planifrons	Hyperoodon planifrons		urn:lsid:marinespecies.org:taxname:343900	Animalia	Chordata	Mammalia	Cetartiodactyla	Ziphiidae	Hyperoodon	planifrons	Flower, 1882	Hyperoodon planifrons Flower, 1882	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623	Observation ponctuelle			Observation ponctuelle			present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	10:00		10:00Z	2023-02-14	-60.9527	-64.8143			POINT (-64.8143 -60.9527)	-64.8143	-60.9527	30
156	ULB - EMC2	2023	2	14	TOPP_28	6.00	06:00:00	6.30	06:30:00	3	90		60	28.48	65	27.73	60	31.4	65	38.12	EPSG:4326	Soft-plumaged Petrel	2	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:00	06:30	06:00Z/06:30Z	2023-02-14	-59.5253	-64.5378	-59.4767	-64.3647	LINESTRING (-64.5378 -59.5253, -64.3647 -59.4767)	-64.4513	-59.5010	5589
157	ULB - EMC2	2023	2	14	TOPP_28	6.00	06:00:00	6.30	06:30:00	3	90		60	28.48	65	27.73	60	31.4	65	38.12	EPSG:4326	Giant-petrel sp.	1	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:00	06:30	06:00Z/06:30Z	2023-02-14	-59.5253	-64.5378	-59.4767	-64.3647	LINESTRING (-64.5378 -59.5253, -64.3647 -59.4767)	-64.4513	-59.5010	5589
158	ULB - EMC2	2023	2	14	TOPP_28	6.00	06:00:00	6.30	06:30:00	3	90		60	28.48	65	27.73	60	31.4	65	38.12	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:00	06:30	06:00Z/06:30Z	2023-02-14	-59.5253	-64.5378	-59.4767	-64.3647	LINESTRING (-64.5378 -59.5253, -64.3647 -59.4767)	-64.4513	-59.5010	5589
159	ULB - EMC2	2023	2	14	TOPP_28	6.00	06:00:00	6.30	06:30:00	3	90		60	28.48	65	27.73	60	31.4	65	38.12	EPSG:4326	Antarctic Prion	4	Pachyptila desolata	Pachyptila desolata		urn:lsid:marinespecies.org:taxname:212649	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	desolata	(Gmelin, 1789)	Pachyptila desolata (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:00	06:30	06:00Z/06:30Z	2023-02-14	-59.5253	-64.5378	-59.4767	-64.3647	LINESTRING (-64.5378 -59.5253, -64.3647 -59.4767)	-64.4513	-59.5010	5589
160	ULB - EMC2	2023	2	14	TOPP_28	6.00	06:00:00	6.30	06:30:00	3	90		60	28.48	65	27.73	60	31.4	65	38.12	EPSG:4326	Black-bellied Storm-petrel	1	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:00	06:30	06:00Z/06:30Z	2023-02-14	-59.5253	-64.5378	-59.4767	-64.3647	LINESTRING (-64.5378 -59.5253, -64.3647 -59.4767)	-64.4513	-59.5010	5589
161	ULB - EMC2	2023	2	14	TOPP_29	6.30	06:30:00	7:00	07:00:00	3	100		60	31.4	65	35.12	60	34.48	65	32.24	EPSG:4326	Black-browed Albatross	2	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:30	07:00	06:30Z/07:00Z	2023-02-14	-59.4767	-64.4147	-59.4253	-64.4627	LINESTRING (-64.4147 -59.4767, -64.4627 -59.4253)	-64.4387	-59.4510	3167
162	ULB - EMC2	2023	2	14	TOPP_29	6.30	06:30:00	7:00	07:00:00	3	100		60	31.4	65	35.12	60	34.48	65	32.24	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:30	07:00	06:30Z/07:00Z	2023-02-14	-59.4767	-64.4147	-59.4253	-64.4627	LINESTRING (-64.4147 -59.4767, -64.4627 -59.4253)	-64.4387	-59.4510	3167
163	ULB - EMC2	2023	2	14	TOPP_29	6.30	06:30:00	7:00	07:00:00	3	100		60	31.4	65	35.12	60	34.48	65	32.24	EPSG:4326	Antarctic Prion	5	Pachyptila desolata	Pachyptila desolata		urn:lsid:marinespecies.org:taxname:212649	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	desolata	(Gmelin, 1789)	Pachyptila desolata (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:30	07:00	06:30Z/07:00Z	2023-02-14	-59.4767	-64.4147	-59.4253	-64.4627	LINESTRING (-64.4147 -59.4767, -64.4627 -59.4253)	-64.4387	-59.4510	3167
164	ULB - EMC2	2023	2	14	TOPP_29	6.30	06:30:00	7:00	07:00:00	3	100		60	31.4	65	35.12	60	34.48	65	32.24	EPSG:4326	Slender-billed Prion	5	Pachyptila belcheri	Pachyptila belcheri		urn:lsid:marinespecies.org:taxname:212646	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	belcheri	(Mathews, 1912)	Pachyptila belcheri (Mathews, 1912)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	06:30	07:00	06:30Z/07:00Z	2023-02-14	-59.4767	-64.4147	-59.4253	-64.4627	LINESTRING (-64.4147 -59.4767, -64.4627 -59.4253)	-64.4387	-59.4510	3167
10	ULB - EMC2	2023	2	14	TOPP_3	4.30	04:30:00	5:00	05:00:00	3	80		55	11.19	66	22.77	55	12.88	66	20.8	EPSG:4326	Black-browed Albatross	7	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Beagle Channel (exit)		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-54.8135	-65.6205	-54.7853	-65.6533	LINESTRING (-65.6205 -54.8135, -65.6533 -54.7853)	-65.6369	-54.7994	1889
11	ULB - EMC2	2023	2	14	TOPP_3	4.30	04:30:00	5:00	05:00:00	3	80		55	11.19	66	22.77	55	12.88	66	20.8	EPSG:4326	Sooty Shearwater	40	Ardenna grisea	Ardenna grisea		urn:lsid:marinespecies.org:taxname:707542	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Ardenna	grisea	(Gmelin, 1789)	Ardenna grisea (Gmelin, 1789)	species	Henri Robert	Beagle Channel (exit)		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-54.8135	-65.6205	-54.7853	-65.6533	LINESTRING (-65.6205 -54.8135, -65.6533 -54.7853)	-65.6369	-54.7994	1889
12	ULB - EMC2	2023	2	14	TOPP_3	4.30	04:30:00	5:00	05:00:00	3	80		55	11.19	66	22.77	55	12.88	66	20.8	EPSG:4326	Chilean Skua	1	Stercorarius chilensis	Stercorarius chilensis		urn:lsid:marinespecies.org:taxname:567472	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius	chilensis	Bonaparte, 1857	Stercorarius chilensis Bonaparte, 1857	species	Henri Robert	Beagle Channel (exit)		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-54.8135	-65.6205	-54.7853	-65.6533	LINESTRING (-65.6205 -54.8135, -65.6533 -54.7853)	-65.6369	-54.7994	1889
13	ULB - EMC2	2023	2	14	TOPP_3	4.30	04:30:00	5:00	05:00:00	3	80		55	11.19	66	22.77	55	12.88	66	20.8	EPSG:4326	Imperial Cormoran	2	Leucocarbo atriceps	Leucocarbo atriceps		urn:lsid:marinespecies.org:taxname:1603882	Animalia	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	atriceps	(King, 1828)	Leucocarbo atriceps (King, 1828)	species	Henri Robert	Beagle Channel (exit)		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	04:30	05:00	04:30Z/05:00Z	2023-02-14	-54.8135	-65.6205	-54.7853	-65.6533	LINESTRING (-65.6205 -54.8135, -65.6533 -54.7853)	-65.6369	-54.7994	1889
167	ULB - EMC2	2023	2	14	TOPP_30	15.30	15:30:00	16.00	16:00:00	2	100		61	34.07	64	57.48	61	37.87	64	55.65	EPSG:4326	Soft-plumaged Petrel	5	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	15:30	16:00	15:30Z/16:00Z	2023-02-14	-60.4322	-63.042	-60.3688	-63.0725	LINESTRING (-63.0420 -60.4322, -63.0725 -60.3688)	-63.0572	-60.4005	3627
168	ULB - EMC2	2023	2	14	TOPP_30	15.30	15:30:00	16.00	16:00:00	2	100		61	34.07	64	57.48	61	37.87	64	55.65	EPSG:4326	Prion sp.	1	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	15:30	16:00	15:30Z/16:00Z	2023-02-14	-60.4322	-63.042	-60.3688	-63.0725	LINESTRING (-63.0420 -60.4322, -63.0725 -60.3688)	-63.0572	-60.4005	3627
169	ULB - EMC2	2023	2	14	TOPP_30	15.30	15:30:00	16.00	16:00:00	2	100		61	34.07	64	57.48	61	37.87	64	55.65	EPSG:4326	Wilson's Storm-petrel	3	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	15:30	16:00	15:30Z/16:00Z	2023-02-14	-60.4322	-63.042	-60.3688	-63.0725	LINESTRING (-63.0420 -60.4322, -63.0725 -60.3688)	-63.0572	-60.4005	3627
170	ULB - EMC2	2023	2	14	TOPP_30	15.30	15:30:00	16.00	16:00:00	2	100		61	34.07	64	57.48	61	37.87	64	55.65	EPSG:4326	Black-bellied Storm-petrel	1	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	15:30	16:00	15:30Z/16:00Z	2023-02-14	-60.4322	-63.042	-60.3688	-63.0725	LINESTRING (-63.0420 -60.4322, -63.0725 -60.3688)	-63.0572	-60.4005	3627
171	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	Black-browed Albatross	4	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
172	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	Soft-plumaged Petrel	2	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
